product_name_clean,contains_gluten,contains_dairy,contains_nuts,contains_peanut,contains_seafood,contains_egg,contains_soy,contains_celery,contains_mustard,contains_sesame,contains_sulfite,contains_other,contains_unknown,allergen_match_count,allergen_sources,label_sources,confidence
flavors vanillin,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
"flavour enhancers monosodium glutamate, e627, e631",False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
flavoured rings,False,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
flax grain bread,True,False,False,False,False,False,True,False,False,True,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
flax plus maple pecan crunch,True,False,True,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
flax plus multibran flakes cereal,True,False,True,True,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
flax seed,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
flax seed powder,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
flax seeds caret 1,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
flax+,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
flaxseed,False,False,False,False,False,False,False,False,False,True,False,False,False,2,foods_dietary_restrictions|foods_health_scores_allergens,explicit_boolean_negative|keyword_from_product_text,medium
flaxseed flour,True,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,keyword_from_ingredient_text,medium
flaxseed meal,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
flaxseed powder,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
flaxseed protein,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
"flaxseed, sunflower, pumpkin chia seeds goji berries",True,False,False,False,False,False,True,False,True,True,False,False,False,2,foods_dietary_restrictions|foods_health_scores_allergens,explicit_boolean_negative|keyword_from_product_text,medium
"fleischmann s, sticks, original",False,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"fleischmanns olive oil soft spread bowl, 11.9 oz",False,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"fleischmanns olive oil soft spread twin pack, 12.3 oz",False,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"fleischmanns original soft spread bowl, 11.4 oz",False,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"fleischmanns unsalted soft spread sticks, 32 oz",False,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"fleischmanns unsalted soft spread twin pack, 11.8 oz",False,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
fleishchmann s vegetable oil spread whipped original,False,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
flesta chicken tortilla soup,False,True,False,False,False,True,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
fleur de colza,False,False,False,False,False,False,False,False,False,False,False,False,False,2,foods_dietary_restrictions|foods_health_scores_allergens,explicit_boolean_negative,medium
fleur de sel,False,False,False,False,False,False,False,False,False,False,False,False,False,2,foods_dietary_restrictions|foods_health_scores_allergens,explicit_boolean_negative,medium
flintstone gummies,True,False,False,False,False,False,False,False,False,False,False,True,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
flintstones complete,False,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
flintstones complete vitamins,True,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
flipsides original oven baked crackers,True,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
flix candy box of boogers,True,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
float cake,True,True,False,False,False,True,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
flocons avoine,True,False,False,False,False,False,False,False,False,False,False,False,False,3,foods_allergens|foods_dietary_restrictions|foods_health_scores_allergens,explicit_boolean_or_allergen_tags,high
flocons d avoine,True,True,True,True,False,False,False,False,True,True,False,True,False,13,foods_allergens|foods_dietary_restrictions|foods_health_scores_allergens,explicit_boolean_negative|explicit_boolean_or_allergen_tags,high
flocons d avoine 4 graines et raisins,True,False,False,False,False,False,False,False,False,False,False,False,False,3,foods_allergens|foods_dietary_restrictions|foods_health_scores_allergens,explicit_boolean_or_allergen_tags,high
flocons d avoine complets,True,False,False,False,False,False,False,False,False,False,False,True,False,3,foods_allergens|foods_dietary_restrictions|foods_health_scores_allergens,explicit_boolean_or_allergen_tags,high
flocons d avoine complète,True,False,False,False,False,False,False,False,False,False,False,False,False,5,foods_allergens|foods_dietary_restrictions|foods_health_scores_allergens,explicit_boolean_negative|explicit_boolean_or_allergen_tags,high
flocons d avoine complète 500g,False,False,False,False,False,False,False,False,False,False,False,True,False,3,foods_allergens|foods_dietary_restrictions|foods_health_scores_allergens,explicit_boolean_negative|explicit_boolean_or_allergen_tags,high
flocons d avoine instantanés,True,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"florentine + cheese bacon mini quiche duo, florentine + cheese bacon",True,True,False,False,False,True,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
florentine blend with cheese sauce,False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
florentine half quiche,True,True,False,False,False,True,True,True,True,False,False,False,False,2,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
florentine lace,True,True,True,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
florentine mini quiche,True,True,False,False,False,True,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
florentine paniers,True,True,False,False,False,True,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
florentine style pasta sauce,True,True,False,False,False,False,True,True,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
florentines,True,True,True,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
florentinus,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
florida orange,False,False,False,False,False,False,False,False,False,False,True,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
florida pink grapefruit,False,False,False,False,False,False,False,False,False,False,True,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"florida style key lime pie, florida style key lime",True,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
flounder,True,False,True,False,True,True,True,False,False,False,False,False,False,2,allergies_10k|openfoodfacts,explicit_ingredient_allergen_tags|openfoodfacts_explicit_allergen_tags,high
flounder fillets,False,False,False,False,True,False,False,False,False,False,False,False,False,2,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
flour and corn blend soft tortilla bowl 8 count,True,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
flour and salt,True,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
"flour bleached wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid",True,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
"flour blend organic millet flour, tapioca flour, teff flour, organic sorghum flour, organic amaranth flour",True,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,keyword_from_ingredient_text,medium
"flour enriched wheat flour niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , malted barley flour , vegetable oil highly refined palm oil, highly refined peanut oil , cocoa powder processed with alkali , contains 2 or less of highly refined hazelnut oil, vanilla bean, rice flour, soy flour, whey milk , sugarcane molasses, soy lecithin, salt, corn starch, natural flavors",True,True,True,True,False,False,True,False,False,False,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
"flour enriched wheat flour niacin, reduced iron,thiamine mononitrate, riboflavin, folic acid , malted barley flour",True,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
"flour enriched wheat flour wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid , whole wheat flour",True,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
flour for all your baking needs,True,False,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
flour grits,True,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,keyword_from_ingredient_text,medium
flour large burrito tortillas,True,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"flour large tortillas, flour",True,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
flour malted barley flour,True,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
"flour small tortillas, flour",True,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
flour snack,True,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
flour tortilla mix,True,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
